time,species,name,high,low,HighLowRatio,term,df,sumsq,meansq,statistic,p.value,significant
N,ten,[(E)-hex-3-enyl] butanoate,25897.935725359912,145.73333333333332,0.5627218125753072,time,1,1431535805.1439,1431535805.1439,1.386045396108525,0.24659196156607052,FALSE
N,ten,[(Z)-hex-3-enyl] butanoate,2161.0078911564624,135.34782608695653,6.263180557592745,time,1,3797107.4300320507,3797107.4300320507,0.49210631861812476,0.48737840446878533,FALSE
N,ten,a-terpineol,761.8312195602879,724.7198550724637,95.12866320846709,time,1,113182.18592102986,113182.18592102986,0.22520470083546007,0.6378915274657189,FALSE
N,ten,cis-a-bergamotene,11097.516699293132,1007.721448901597,9.0806031313815,time,1,165750586.55028003,165750586.55028003,1.4604069812832758,0.23453229503421053,FALSE
N,ten,"(1Z,4Z,7Z)-1,5,9,9-tetramethylcycloundeca-1,4,7-triene",4581.79410430839,979.0590584849419,21.368464758473216,time,1,8991411.09685739,8991411.09685739,0.2959814571062267,0.5896763673451142,FALSE
N,ten,(E)-4-oxohex-2-enal,4456.503221009334,1219.7081406105458,27.369174442878546,time,1,742612.4573494999,742612.4573494999,0.06602805731048655,0.7986338111105189,FALSE
N,ten,"p-mentha-1,3,8-triene",13693.90677126395,12135.604285687588,88.62046812786552,time,1,1391212786.0070238,1391212786.0070238,21.407872715973202,4.439291265730003e-5,TRUE
N,ten,"tricyclo[5.2.1.02,6]dec-2-ene",2554.802118863049,3691.184141601024,144.48023642800536,time,1,83709666.22064759,83709666.22064759,12.001119979492172,0.0013609191648093055,TRUE
N,ten,cosmene,9199.085316898583,6489.155624375111,70.5413136288086,time,1,228469427.68974212,228469427.68974212,11.137896913785985,0.0019364458552843372,TRUE
N,ten,"(4E,6Z)-alloocimene",19957.782003810626,19463.039439071566,97.5210543704476,time,1,3433150157.438659,3433150157.438659,14.813859617373929,4.5371849438240175e-4,TRUE
N,ten,"Tricyclo[3.1.0.0(2,4)]hexane, 3,6-diethyl-3,6-dimethyl-, trans-",28236.787030533145,29096.47672833796,103.04457336762576,time,1,4426216256.411493,4426216256.411493,6.689227999715294,0.013769777760266595,TRUE
N,ten,3-Furaldehyde,23490.65412650264,30438.500222951065,129.5770652406385,time,1,71443220.77214341,71443220.77214341,0.28938068769208763,0.5938389795870291,FALSE
N,ten,sabinene,158238.69633281286,175366.5660349564,110.82407154449734,time,1,61240837014.42017,61240837014.42017,1.2515645827074426,0.27046461466867056,FALSE
N,ten,3-carene,286436.6899784248,366005.0487447089,127.77868951504689,time,1,418912956089.5204,418912956089.5204,1.9252467444935748,0.1735801629079906,FALSE
N,ten,b-caryophyllene oxide,0,138.26086956521738,Inf,time,1,54760.65669552416,54760.65669552416,0.32143799382850824,0.5741684508438141,FALSE
N,ten,[(Z)-hex-3-enyl] 2-methylbutanoate,649.5655328798186,153.70833333333331,23.66325267473392,time,1,1571760.1511127544,1571760.1511127544,3.723852925306537,0.061334822734487274,FALSE
N,ten,2-butyloctan-1-ol,4019.013043478261,1546.0222222222221,38.4677085019912,time,1,62708573.03716317,62708573.03716317,2.8381552114329556,0.10046830236487499,FALSE
N,ten,hexan-1-ol,5539.342537710736,3147.0192028985507,56.81214298401432,time,1,12100128.35091092,12100128.35091092,0.4526290351530049,0.5052695085662259,FALSE
N,ten,verbenone,5851.3500818298335,1155.258443313804,19.743451120814356,time,1,54468210.53628154,54468210.53628154,1.39112394318048,0.24574390931077508,FALSE
N,ten,3-methylbutan-1-ol,652.4525603864735,60.53333333333333,9.277813745949137,time,1,871129.7117184554,871129.7117184554,1.5387989902662835,0.22260544268397012,FALSE
N,ten,"3-ethenyl-1,2-dimethylcyclohexa-1,4-diene",4553.201171480388,3910.3879408329362,85.88216934771513,time,1,42329195.99754199,42329195.99754199,5.248191407124825,0.027763727062125175,TRUE
N,ten,2-Decanone,9288.387136276822,10943.79583438455,117.82234820556032,time,1,12425446.5407179,12425446.5407179,0.44738703491614057,0.5077305096659079,FALSE
N,ten,"2,6-Octadienal, 3,7-dimethyl-, (E)-",2414.087596899225,6714.907858978312,278.1551037171674,time,1,105682246.74214604,105682246.74214604,2.5940594654995124,0.11576466089779622,FALSE
N,ten,"1,2,3-Propanetriol, 1-acetate",40502.86055274688,54464.35070361338,134.47038051222196,time,1,2597218358.7529044,2597218358.7529044,4.329667821669277,0.04443180646125408,TRUE
N,ten,Benzamide,25405.937294685988,22235.244925153478,87.51987642591047,time,1,2420559351.2111287,2420559351.2111287,6.812863076907698,0.012988938009073308,TRUE
N,ten,"Benzenebutanoic acid, .gamma.-oxo-",88859.1630988951,62425.112551369384,70.25174486720503,time,1,11223503303.220833,11223503303.220833,2.2525422252833778,0.1418812939552319,FALSE
